Car_Name,Present_Price,Selling_Price,City,Year,Kms_Driven,Fuel_Type,HorsePower,Transmission,Certified,Seller_Type,Distance2
BMW i4  2022 eDrive40,0.0,29000000,Lahore,2022,22000.0,Electric,80.7kWh,Automatic,Not Certified,Customer,22000
BMW i5  2024 ,0.0,48600000,Islamabad,2024,200.0,Electric,85.0kWh,Automatic,Not Certified,Customer,200
BMW i5  2024 eDrive40 M Sport,0.0,54000000,Lahore,2024,355.0,Electric,81.2kWh,Automatic,Certified,PakWheels,355
BMW i8  2019 Coupe,0.0,40000000,Islamabad,2019,5300.0,Hybrid,1500cc,Automatic,Not Certified,Customer,5300
BMW iX  2021 ,0.0,40000000,Karachi,2021,9000.0,Electric,76.6kWh,Automatic,Not Certified,Customer,9000
BMW iX  2021 xDrive40,0.0,33500000,Karachi,2021,3600.0,Electric,71.0kWh,Automatic,Not Certified,Customer,3600
BMW iX  2022 xDrive40,0.0,39900000,Karachi,2022,1000.0,Electric,77.0kWh,Automatic,Not Certified,Customer,1000
BMW iX  2022 xDrive50,0.0,52500000,Lahore,2022,13561.0,Electric,105.0kWh,Automatic,Certified,Customer,13561
BMW iX  2023 xDrive40,0.0,37000000,Lahore,2023,8000.0,Electric,76.6kWh,Automatic,Not Certified,Customer,8000
BMW iX  2024 xDrive40,0.0,45000000,Lahore,2024,1.0,Electric,75.0kWh,Automatic,Not Certified,Customer,1
BMW iX3  2021 M Sport,0.0,23500000,Islamabad,2021,1000.0,Electric,73.0kWh,Automatic,Not Certified,Customer,1000
BMW iX3  2022 M Sport,0.0,32500000,Lahore,2022,6990.0,Electric,77.0kWh,Automatic,Not Certified,Customer,6990
BYD Dolphin  1995 ,869999.9999999999,869999,Lahore,1995,150000.0,Petrol,1500cc,Manual,Not Certified,Customer,150000
BYD Seal  2023 ,0.0,19900000,Lahore,2023,700.0,Electric,82.6kWh,Automatic,Not Certified,Customer,700
Bentley Continental Gt  2005 Speed,0.0,30000000,Islamabad,2005,60000.0,Petrol,6000cc,Automatic,Not Certified,Customer,60000
Bentley Other  2007 ,0.0,10500000,Islamabad,2007,33796.0,Petrol,6100cc,Automatic,Not Certified,Customer,33796
Buick Electra  2024 ,7700000.0,7700000,Lahore,2024,4300.0,Petrol,2000cc,Automatic,Not Certified,Customer,4300
Buick Roadmaster  1962 ,1200000.0,1200000,Karachi,1962,120000.0,Diesel,3400cc,Manual,Not Certified,Customer,120000
Cadillac Cts  2007 V,9500000.0,9500000,Lahore,2007,85000.0,Petrol,5500cc,Automatic,Not Certified,Customer,85000
Changan A800  2021 ,3000000.0,3000000,Lahore,2021,17500.0,Petrol,1300cc,Automatic,Not Certified,Customer,17500
Changan Alsvin  2020 ,3185000.0,3185000,Karachi,2020,78000.0,Petrol,1300cc,Automatic,Not Certified,Customer,78000
Changan Alsvin  2021 1.3L MT Comfort,3350000.0,3350000,MianChannu,2021,21000.0,Petrol,1300cc,Manual,Not Certified,Customer,21000
Changan Alsvin  2021 1.5L DCT Comfort,3850000.0,3850000,Jhelum,2021,45000.0,Petrol,1500cc,Automatic,Not Certified,Customer,45000
Changan Alsvin  2021 1.5L DCT Lumiere,4000000.0,4000000,Wahcantt,2021,50000.0,Petrol,1500cc,Automatic,Not Certified,Customer,50000
Changan Alsvin  2022 ,4090000.0,4090000,Rawalpindi,2022,45000.0,Petrol,1500cc,Automatic,Not Certified,Customer,45000
Changan Alsvin  2022 1.3L MT Comfort,3450000.0,3450000,Karachi,2022,1200.0,Petrol,1300cc,Manual,Not Certified,Customer,1200
Changan Alsvin  2022 1.5L DCT Comfort,4000000.0,4000000,Lahore,2022,2785.0,Petrol,1500cc,Automatic,Not Certified,Customer,2785
Changan Alsvin  2022 1.5L DCT Lumiere,4300000.0,4300000,Bahawalpur,2022,14.0,Petrol,1500cc,Automatic,Not Certified,Customer,14
Changan Alsvin  2022 Black Edition,3490000.0,3490000,Lahore,2022,30000.0,Petrol,1500cc,Automatic,Not Certified,Customer,30000
Changan Alsvin  2023 ,3500000.0,3500000,Larkana,2023,1.0,Petrol,1300cc,Manual,Not Certified,Customer,1
Changan Alsvin  2023 1.3L MT Comfort,3400000.0,3400000,Lahore,2023,24000.0,Petrol,1300cc,Manual,Not Certified,Customer,24000
Changan Alsvin  2023 1.5L DCT Lumiere,4400000.0,4400000,Islamabad,2023,10500.0,Petrol,1500cc,Automatic,Not Certified,Customer,10500
Changan Alsvin  2024 1.3L MT Comfort,3830000.0,3829999,Lahore,2024,3000.0,Petrol,1300cc,Manual,Not Certified,Customer,3000
Changan Alsvin  2024 1.5L DCT Comfort,4400000.0,4400000,Rawalpindi,2024,22500.0,Petrol,1500cc,Automatic,Not Certified,Customer,22500
Changan Alsvin  2024 1.5L DCT Lumiere,4475000.0,4475000,Karachi,2024,7300.0,Petrol,1500cc,Automatic,Not Certified,Customer,7300
Changan Alsvin  2024 Black Edition,4574000.0,4574000,Lahore,2024,30.0,Petrol,1500cc,Automatic,Not Certified,Customer,30
Changan CX70T  2022 ,7500000.0,7500000,Lahore,2022,26000.0,Petrol,1500cc,Automatic,Not Certified,Customer,26000
Changan Gilgit  2004 ,590000.0,590000,Swabi,2004,2067.0,Diesel,800cc,Manual,Not Certified,Customer,2067
Changan Gilgit  2005 ,600000.0,600000,Mardan,2005,200000.0,Petrol,800cc,Manual,Not Certified,Customer,200000
Changan Gilgit  2006 Base Grade,850000.0,850000,Bhakkar,2006,75000.0,Petrol,800cc,Manual,Not Certified,Customer,75000
Changan Kaghan XL  2022 ,2500000.0,2500000,Okara,2022,49000.0,Petrol,1300cc,Manual,Not Certified,Customer,49000
Changan Kalam  2006 ,620000.0,620000,Chakwal,2006,75820.0,Petrol,1000cc,Manual,Not Certified,Customer,75820
Changan Kalash  2004 ,850000.0,850000,Rawalpindi,2004,76000.0,Petrol,800cc,Manual,Not Certified,Customer,76000
Changan Kalash  2006 ,250000.0,250000,Karachi,2006,500000.0,Petrol,800cc,Manual,Not Certified,Customer,500000
Changan Karvaan  2006 ,625000.0,625000,Islamabad,2006,250000.0,Petrol,1000cc,Manual,Not Certified,Customer,250000
Changan Karvaan  2017 ,1235000.0,1235000,Lahore,2017,135000.0,Petrol,660cc,Automatic,Not Certified,Customer,135000
Changan Karvaan  2019 ,1850000.0,1850000,Lahore,2019,60200.0,Petrol,1000cc,Manual,Not Certified,Customer,60200
Changan Karvaan  2019 Base Model 1.0,2350000.0,2350000,Quetta,2019,33868.0,Petrol,1000cc,Manual,Not Certified,Customer,33868
Changan Karvaan  2020 ,2158000.0,2158000,Karachi,2020,59000.0,Petrol,1000cc,Manual,Not Certified,Customer,59000
Changan Karvaan  2020 Base Model 1.0,2300000.0,2300000,Islamabad,2020,38000.0,Petrol,1000cc,Manual,Not Certified,Customer,38000
Changan Karvaan  2020 Plus,2180000.0,2180000,Lalamusa,2020,50000.0,Petrol,1000cc,Manual,Not Certified,Customer,50000
Changan Karvaan  2020 Plus 1.2,2325000.0,2325000,Karachi,2020,40000.0,Petrol,1200cc,Manual,Not Certified,Customer,40000
Changan Karvaan  2021 ,2600000.0,2600000,Rawalpindi,2021,15000.0,Petrol,1000cc,Manual,Not Certified,Customer,15000
Changan Karvaan  2021 Base Model 1.0,2626000.0,2626000,Quetta,2021,9226.0,Petrol,1000cc,Manual,Not Certified,Customer,9226
Changan Karvaan  2021 Plus,2730000.0,2730000,Bahawalpur,2021,13000.0,Petrol,1000cc,Manual,Not Certified,Customer,13000
Changan Karvaan  2021 Plus 1.2,3160000.0,3160000,Islamabad,2021,10.0,Petrol,1200cc,Manual,Not Certified,Customer,10
Changan Karvaan  2022 ,2650000.0,2650000,Vehari,2022,44000.0,Petrol,1000cc,Manual,Not Certified,Customer,44000
Changan Karvaan  2022 Base Model 1.0,2700000.0,2700000,Multan,2022,24000.0,Petrol,1000cc,Manual,Not Certified,Customer,24000
Changan Karvaan  2022 Plus,2975000.0,2975000,Islamabad,2022,9168.0,Petrol,1000cc,Manual,Certified,PakWheels,9168
Changan Karvaan  2022 Plus 1.2,2570000.0,2570000,Kharian,2022,30000.0,Petrol,1200cc,Manual,Not Certified,Customer,30000
Changan Karvaan  2023 Base Model 1.0,2700000.0,2700000,Lahore,2023,15000.0,Petrol,1000cc,Manual,Not Certified,Customer,15000
Changan Karvaan  2023 Plus,2950000.0,2950000,Sargodha,2023,258.0,Petrol,1000cc,Manual,Not Certified,Customer,258
Changan Karvaan  2024 Plus 1.2,3300000.0,3300000,Pasrur,2024,2000.0,Petrol,1200cc,Manual,Not Certified,Customer,2000
Changan M8  2020 Base Model 1.0,1425000.0,1425000,Okara,2020,83000.0,Petrol,1000cc,Manual,Not Certified,Customer,83000
Changan M9  2019 Base Model 1.0,1685000.0000000002,1685000,Abbottabad,2019,70000.0,Petrol,1000cc,Manual,Not Certified,Customer,70000
Changan M9  2020 ,1900000.0,1900000,Hyderabad,2020,60000.0,Petrol,1000cc,Manual,Not Certified,Customer,60000
Changan M9  2020 Base Model 1.0,1880000.0,1880000,Mandibahauddin,2020,55000.0,Petrol,999cc,Manual,Not Certified,Customer,55000
Changan M9  2021 Base Model 1.0,2290000.0,2290000,Sialkot,2021,13000.0,Petrol,999cc,Manual,Not Certified,Customer,13000
Changan M9  2022 Base Model 1.0,1820000.0,1820000,Vehari,2022,61000.0,Petrol,999cc,Manual,Not Certified,Customer,61000
Changan M9  2024 Base Model 1.0,2179000.0,2179000,Karachi,2024,15.0,Petrol,999cc,Manual,Not Certified,Customer,15
Changan Oshan X7  2022 Comfort,8000000.0,8000000,Lahore,2022,27000.0,Petrol,1500cc,Automatic,Not Certified,Customer,27000
Changan Oshan X7  2022 FutureSense,8500000.0,8500000,Islamabad,2022,55215.0,Petrol,1500cc,Automatic,Not Certified,PakWheels,55215
Changan Oshan X7  2023 Comfort,8150000.0,8150000,Lahore,2023,7700.0,Petrol,1500cc,Automatic,Not Certified,Customer,7700
Changan Oshan X7  2023 FutureSense,9000000.0,9000000,Karachi,2023,6300.0,Petrol,1500cc,Automatic,Not Certified,Customer,6300
Changan Oshan X7  2024 Comfort,8690000.0,8690000,Multan,2024,3000.0,Petrol,1500cc,Automatic,Not Certified,Customer,3000
Changan Oshan X7  2024 FutureSense,9600000.0,9600000,Karachi,2024,3000.0,Petrol,1500cc,Automatic,Not Certified,Customer,3000
Changan Oshan X7  2024 FutureSense 7 Seat,9300000.0,9300000,Hyderabad,2024,6000.0,Petrol,1500cc,Automatic,Not Certified,Customer,6000
Chery QQ  2005 ,750000.0,750000,Lahore,2005,203088.0,Petrol,660cc,Automatic,Not Certified,PakWheels,203088
Chery QQ  2006 ,650000.0,650000,Lahore,2006,69357.0,Petrol,800cc,Manual,Not Certified,Customer,69357
Chery QQ  2006 0.8 Comfortable,875000.0,875000,Rawalpindi,2006,120.0,Petrol,800cc,Automatic,Not Certified,Customer,120
Chery QQ  2006 0.8 Standard,725000.0,725000,Islamabad,2006,80000.0,Petrol,800cc,Manual,Not Certified,Customer,80000
Chery Tiggo 4 Pro  2022 DEX Plus 1.5T,6400000.0,6400000,Multan,2022,3700.0,Petrol,1498cc,Automatic,Not Certified,Customer,3700
Chery Tiggo 4 Pro  2023 DEX Plus 1.5T,6375000.0,6375000,Faisalabad,2023,10000.0,Petrol,1500cc,Automatic,Not Certified,Customer,10000
Chery Tiggo 8 Pro  2022 1.6 DEX Plus,9100000.0,9100000,Karachi,2022,9000.0,Petrol,1600cc,Automatic,Not Certified,Customer,9000
Chery Tiggo 8 Pro  2023 1.6 DEX Plus,9600000.0,9600000,Islamabad,2023,7000.0,Petrol,1600cc,Automatic,Not Certified,Customer,7000
Chery Tiggo 8 Pro  2024 ,9500000.0,9500000,Karachi,2024,2300.0,Petrol,1800cc,Automatic,Not Certified,Customer,2300
Chery Tiggo 8 Pro  2024 1.6 DEX Plus,9700000.0,9700000,Rawalpindi,2024,3500.0,Petrol,1600cc,Automatic,Not Certified,Customer,3500
Chevrolet Aveo  2007 ,1350000.0,1350000,Islamabad,2007,200000.0,Petrol,1500cc,Manual,Not Certified,Customer,200000
Chevrolet Aveo  2008 ,1820000.0,1820000,Faisalabad,2008,81000.0,Petrol,1500cc,Manual,Not Certified,Customer,81000
Chevrolet Caprice  1983 ,4000000.0,4000000,Karachi,1983,56.0,Petrol,5000cc,Automatic,Not Certified,Customer,56
Chevrolet Caprice  1985 PPV,1750000.0,1750000,Islamabad,1985,12345.0,Petrol,123cc,Automatic,Not Certified,Customer,12345
Chevrolet Caprice  1987 ,2950000.0,2950000,Karachi,1987,69000.0,Petrol,5700cc,Automatic,Not Certified,Customer,69000
Chevrolet Colorado  2008 ,7200000.0,7200000,Karachi,2008,126394.0,Diesel,3000cc,Automatic,Not Certified,Customer,126394
Chevrolet Corvette  2006 ,685000.0,685000,Karachi,2006,133000.0,Petrol,1000cc,Manual,Not Certified,Customer,133000
Chevrolet Exclusive  2003 ,690000.0,690000,Islamabad,2003,100000.0,Petrol,660cc,Automatic,Not Certified,Customer,100000
Chevrolet Exclusive  2004 ,760000.0,760000,Peshawar,2004,12345.0,Petrol,660cc,Automatic,Not Certified,Customer,12345
Chevrolet Exclusive  2004 LS 0.8,800000.0,800000,Bhakkar,2004,150000.0,Petrol,800cc,Manual,Not Certified,Customer,150000
Chevrolet Exclusive  2005 ,970000.0,969999,Islamabad,2005,74000.0,Petrol,1000cc,Automatic,Not Certified,Customer,74000
Chevrolet Exclusive  2005 LS 0.8,1100000.0,1100000,Lahore,2005,16.0,Petrol,800cc,Manual,Not Certified,Customer,16
Chevrolet Exclusive  2008 ,1195000.0,1195000,Lahore,2008,94000.0,Petrol,800cc,Manual,Not Certified,Customer,94000
Chevrolet Impala  1960 ,0.0,15000000,Lahore,1960,100000.0,Petrol,5700cc,Automatic,Not Certified,Customer,100000
Chevrolet Joy  2004 ,920000.0,919999,Abbottabad,2004,145000.0,Petrol,800cc,Automatic,Not Certified,Customer,145000
Chevrolet Joy  2006 ,790000.0,790000,Lahore,2006,140000.0,Petrol,1000cc,Manual,Not Certified,Customer,140000
Chevrolet Joy  2006 1.0,930000.0,930000,Lahore,2006,150000.0,Petrol,1000cc,Manual,Not Certified,Customer,150000
Chevrolet Joy  2007 ,1450000.0,1450000,Karachi,2007,141000.0,Petrol,1000cc,Manual,Not Certified,Customer,141000
Chevrolet Joy  2007 1.0,950000.0,950000,Okara,2007,100000.0,Petrol,1000cc,Manual,Not Certified,Customer,100000
Chevrolet Joy  2008 ,1400000.0,1400000,Islamabad,2008,36000.0,Petrol,1000cc,Manual,Not Certified,Customer,36000
Chevrolet Joy  2008 1.0,1150000.0,1150000,Islamabad,2008,134000.0,Petrol,1000cc,Manual,Not Certified,Customer,134000
Chevrolet Joy  2008 1.0 CNG,1250000.0,1250000,Islamabad,2008,44000.0,Petrol,1000cc,Manual,Not Certified,Customer,44000
Chevrolet Joy  2009 ,1150000.0,1150000,Karachi,2009,132800.0,Petrol,1000cc,Manual,Not Certified,Customer,132800
Chevrolet Joy  2009 1.0,1250000.0,1250000,Islamabad,2009,132966.0,Petrol,1000cc,Manual,Not Certified,Customer,132966
Chevrolet Joy  2009 1.0 CNG,975000.0,975000,Lahore,2009,109000.0,Petrol,1000cc,Manual,Not Certified,Customer,109000
Chevrolet Matiz  2008 ,1250000.0,1250000,MianWali,2008,130000.0,Petrol,1000cc,Manual,Not Certified,Customer,130000
Chevrolet Optra  2004 ,1050000.0,1050000,Other,2004,95500.0,Petrol,1500cc,Automatic,Not Certified,Customer,95500
Chevrolet Optra  2005 ,1950000.0,1950000,Lahore,2005,175000.0,Petrol,1600cc,Manual,Not Certified,Customer,175000
Chevrolet Optra  2005 1.4,1620000.0,1620000,Islamabad,2005,236000.0,Petrol,1400cc,Manual,Not Certified,Customer,236000
Chevrolet Optra  2005 1.6 Automatic,1750000.0,1750000,Islamabad,2005,119000.0,Petrol,1600cc,Automatic,Not Certified,Customer,119000
Chevrolet Optra  2006 ,1270000.0,1270000,Faisalabad,2006,1000.0,Petrol,1500cc,Automatic,Not Certified,Customer,1000
Chevrolet Optra  2006 1.6 Automatic,1760000.0000000002,1760000,Lahore,2006,180000.0,Petrol,1600cc,Automatic,Not Certified,Customer,180000
Chevrolet Optra  2007 ,1250000.0,1250000,Lahore,2007,110000.0,Petrol,1600cc,Manual,Not Certified,Customer,110000
Chevrolet Optra  2007 1.6 Automatic,1550000.0,1550000,Lahore,2007,132000.0,Petrol,1600cc,Automatic,Not Certified,Customer,132000
Chevrolet Optra  2008 ,2200000.0,2200000,Lahore,2008,100000.0,Petrol,1500cc,Automatic,Not Certified,Customer,100000
Chevrolet Silverado  1994 ,2800000.0,2800000,Karachi,1994,111234.0,Petrol,5800cc,Automatic,Not Certified,Customer,111234
Chevrolet Silverado  2016 LTZ,0.0,15000000,Lahore,2016,100000.0,Petrol,5300cc,Automatic,Not Certified,Customer,100000
Chevrolet Spark  2009 ,1300000.0,1300000,Islamabad,2009,98500.0,Petrol,800cc,Manual,Not Certified,Customer,98500
Chevrolet Spark  2012 ,1650000.0,1650000,Islamabad,2012,140000.0,Petrol,1000cc,Manual,Not Certified,Customer,140000
Chrysler 300 C  2007 ,8500000.0,8500000,Islamabad,2007,64326.0,Petrol,3000cc,Automatic,Not Certified,PakWheels,64326
Chrysler 300 C  2007 SRT,0.0,10500000,Gujranwala,2007,38000.0,Petrol,6063cc,Automatic,Not Certified,Customer,38000
DFSK C37  2013 ,1150000.0,1150000,Faisalabad,2013,123.0,Petrol,1300cc,Manual,Not Certified,Customer,123
DFSK Convoy  2020 ,2280000.0,2280000,Rawalpindi,2020,60000.0,Petrol,1000cc,Manual,Not Certified,Customer,60000
DFSK Convoy  2021 ,2000000.0,2000000,Islamabad,2021,7111.0,Petrol,1000cc,Manual,Not Certified,PakWheels,7111
DFSK Glory 580  2020 1.8 CVT,4200000.0,4200000,Islamabad,2020,99000.0,Petrol,1800cc,Automatic,Not Certified,Customer,99000
DFSK Glory 580  2020 Pro,4695000.0,4695000,Rawalpindi,2020,60000.0,Petrol,1500cc,Automatic,Not Certified,Customer,60000
DFSK Glory 580  2021 ,5000000.0,5000000,Lahore,2021,31000.0,Petrol,1500cc,Automatic,Not Certified,Customer,31000
DFSK Glory 580  2021 1.5 CVT,5850000.0,5850000,Gujranwala,2021,5.0,Petrol,1500cc,Automatic,Not Certified,Customer,5
DFSK Glory 580  2021 Pro,6500000.0,6500000,Islamabad,2021,4698.0,Petrol,1500cc,Automatic,Not Certified,Customer,4698
DFSK Glory 580  2022 ,5000000.0,5000000,Lahore,2022,72870.0,Petrol,1500cc,Automatic,Not Certified,Customer,72870
DFSK Glory 580  2022 Pro,6200000.0,6200000,Faisalabad,2022,5400.0,Petrol,1500cc,Automatic,Not Certified,Customer,5400
DFSK Glory 580  2023 1.8 CVT,6800000.0,6800000,Chishtian,2023,3000.0,Petrol,1800cc,Automatic,Not Certified,Customer,3000
DFSK Glory 580  2023 Pro,6500000.0,6500000,Gujranwala,2023,12000.0,Petrol,1500cc,Automatic,Not Certified,Customer,12000
DFSK Glory 580  2024 Pro,6925000.0,6925000,Gujranwala,2024,10.0,Petrol,1500cc,Automatic,Not Certified,Customer,10
DFSK Rustom  2021 ,1700000.0,1700000,Islamabad,2021,109310.0,Petrol,1000cc,Manual,Not Certified,Customer,109310
Daehan Shehzore  1976 ,1500000.0,1500000,Lahore,1976,99999.0,Diesel,2400cc,Manual,Not Certified,Customer,99999
Daehan Shehzore  2018 Pickup 2.6,2050000.0,2050000,Rawalpindi,2018,115000.0,Diesel,2600cc,Manual,Not Certified,Customer,115000
Daehan Shehzore  2019 Pickup 2.6,2600000.0,2600000,Sahiwal,2019,300000.0,Diesel,2600cc,Manual,Not Certified,Customer,300000
Daewoo Cielo  1993 ,650000.0,650000,Islamabad,1993,123456.0,Petrol,1500cc,Manual,Not Certified,Customer,123456
Daewoo Cielo  1995 GLE,670000.0,670000,Islamabad,1995,123456.0,Petrol,1500cc,Automatic,Not Certified,Customer,123456
Daewoo Cielo  1996 GLE,500000.0,500000,Lahore,1996,206869.0,Petrol,1500cc,Manual,Not Certified,Customer,206869
Daewoo Cielo  1999 ,975000.0,975000,Rawalpindi,1999,94000.0,Petrol,800cc,Manual,Not Certified,Customer,94000
Daewoo Racer  1983 ,380000.0,380000,Islamabad,1983,100000.0,Petrol,1500cc,Manual,Not Certified,Customer,100000
Daewoo Racer  1992 ,710000.0,710000,Narowal,1992,12650.0,Petrol,1500cc,Manual,Not Certified,Customer,12650
Daewoo Racer  1993 ,700000.0,700000,Rawalpindi,1993,123456.0,Petrol,1300cc,Manual,Not Certified,Customer,123456
Daewoo Racer  1993 Base Grade 1.5,800000.0,800000,Rawalpindi,1993,225000.0,Petrol,1500cc,Manual,Not Certified,Customer,225000
Daewoo Racer  1994 ,500000.0,500000,Islamabad,1994,100000.0,Petrol,100cc,Manual,Not Certified,Customer,100000
Daewoo Racer  1995 Base Grade 1.5,500000.0,500000,Islamabad,1995,200000.0,Petrol,1500cc,Manual,Not Certified,Customer,200000
Daewoo Racer  1997 ,450000.0,450000,Rawalpindi,1997,55555.0,Petrol,1600cc,Automatic,Not Certified,Customer,55555
Daewoo Racer  1998 ,450000.0,450000,Lahore,1998,10000.0,LPG,1600cc,Manual,Not Certified,Customer,10000
Daewoo Racer  2001 ,615000.0,615000,Lahore,2001,275000.0,Petrol,1500cc,Manual,Not Certified,Customer,275000
Daewoo Racer  2002 ,1600000.0,1600000,Karachi,2002,876456.0,Diesel,2600cc,Manual,Not Certified,Customer,876456
Daihatsu Atrai Wagon  2008 ,1950000.0,1950000,Rawalpindi,2008,55000.0,Petrol,660cc,Automatic,Not Certified,Customer,55000
Daihatsu Atrai Wagon  2009 ,1650000.0,1650000,Karachi,2009,140000.0,Petrol,660cc,Automatic,Not Certified,Customer,140000
Daihatsu Atrai Wagon  2011 CUSTOM TURBO R,1800000.0,1800000,Rawalpindi,2011,150000.0,Petrol,660cc,Automatic,Not Certified,Customer,150000
Daihatsu Atrai Wagon  2012 ,1850000.0,1850000,Attock,2012,95000.0,Petrol,660cc,Automatic,Not Certified,Customer,95000
Daihatsu Atrai Wagon  2012 CUSTOM TURBO R,1750000.0,1750000,Karachi,2012,110065.0,Petrol,660cc,Automatic,Not Certified,Customer,110065
Daihatsu Atrai Wagon  2013 ,1750000.0,1750000,Karachi,2013,1348.0,Petrol,660cc,Automatic,Not Certified,Customer,1348
Daihatsu Atrai Wagon  2013 CUSTOM TURBO R,1900000.0,1900000,Karachi,2013,78534.0,Petrol,660cc,Automatic,Certified,PakWheels,78534
Daihatsu Atrai Wagon  2014 ,2150000.0,2150000,Karachi,2014,85000.0,Petrol,600cc,Automatic,Not Certified,Customer,85000
Daihatsu Atrai Wagon  2014 CUSTOM TURBO R,2050000.0,2050000,Islamabad,2014,172337.0,Petrol,660cc,Automatic,Not Certified,Customer,172337
Daihatsu Atrai Wagon  2015 CUSTOM TURBO R,2150000.0,2150000,Karachi,2015,85000.0,Petrol,660cc,Automatic,Not Certified,Customer,85000
Daihatsu Atrai Wagon  2016 CUSTOM TURBO R,2150000.0,2150000,Karachi,2016,47940.0,Petrol,660cc,Automatic,Certified,PakWheels,47940
Daihatsu Atrai Wagon  2017 ,1770000.0,1770000,Sargodha,2017,1.0,Petrol,13000cc,Manual,Not Certified,Customer,1
Daihatsu Atrai Wagon  2019 ,3250000.0,3250000,Karachi,2019,87000.0,Petrol,660cc,Automatic,Not Certified,Customer,87000
Daihatsu Atrai Wagon  2019 CUSTOM TURBO R,3200000.0,3200000,Karachi,2019,124000.0,Petrol,660cc,Automatic,Not Certified,Customer,124000
Daihatsu Bego  2012 ,4500000.0,4500000,Rawalpindi,2012,104273.0,Petrol,1500cc,Automatic,Not Certified,Customer,104273
Daihatsu Boon  2005 ,1900000.0,1900000,Islamabad,2005,151990.0,Petrol,1000cc,Automatic,Not Certified,Customer,151990
Daihatsu Boon  2005 1.0 CL,1900000.0,1900000,Islamabad,2005,1.0,Petrol,1000cc,Automatic,Not Certified,Customer,1
Daihatsu Boon  2006 1.0 CL,1975000.0,1975000,Lahore,2006,186000.0,Petrol,1000cc,Automatic,Not Certified,Customer,186000
Daihatsu Boon  2006 1.0 CL Limited,1695000.0,1695000,Karachi,2006,121000.0,Petrol,1000cc,Automatic,Not Certified,Customer,121000
Daihatsu Boon  2007 1.0 CL,1899000.0,1898999,Lahore,2007,183000.0,Petrol,1000cc,Automatic,Not Certified,Customer,183000
